survey_id,program_id,has_access
37326,P03,No
37327,P01,Yes
37327,P02,Yes
37327,P03,No
37328,P01,Yes
37328,P02,No
37328,P03,No
37329,P01,No
37329,P02,No
37329,P03,Yes
37330,P01,No
37330,P02,Yes
37330,P03,No
37331,P01,No
37331,P02,No
37331,P03,Yes
37332,P01,No
37332,P02,No
37332,P03,Yes
37333,P01,No
37333,P02,No
37333,P03,Yes
37334,P01,Yes
37334,P02,No
37334,P03,No
37335,P01,Yes
37335,P02,Yes
37335,P03,No
37336,P01,No
37336,P02,No
37336,P03,No
37337,P01,No
37337,P02,No
37337,P03,Yes
37338,P01,Yes
37338,P02,No
37338,P03,Yes
37339,P01,No
37339,P02,Yes
37339,P03,Yes
37340,P01,No
37340,P02,Yes
37340,P03,No
37341,P01,Yes
37341,P02,No
37341,P03,No
37342,P01,Yes
37342,P02,Yes
37342,P03,No
37343,P01,Yes
37343,P02,No
37343,P03,No
37344,P01,Yes
37344,P02,No
37344,P03,No
37345,P01,No
37345,P02,No
37345,P03,Yes
37346,P01,No
37346,P02,No
37346,P03,No
37347,P01,No
37347,P02,Yes
37347,P03,No
37348,P01,Yes
37348,P02,No
37348,P03,Yes
37349,P01,Yes
37349,P02,Yes
37349,P03,No
37350,P01,No
37350,P02,Yes
37350,P03,No
37351,P01,No
37351,P02,Yes
37351,P03,Yes
37352,P01,Yes
37352,P02,Yes
37352,P03,Yes
37353,P01,Yes
37353,P02,No
37353,P03,No
37354,P01,No
37354,P02,No
37354,P03,No
37355,P01,No
37355,P02,Yes
37355,P03,Yes
37356,P01,No
37356,P02,Yes
37356,P03,No
37357,P01,Yes
37357,P02,Yes
37357,P03,No
37358,P01,No
37358,P02,No
37358,P03,No
37359,P01,No
37359,P02,No
37359,P03,No
37360,P01,Yes
37360,P02,No
37360,P03,No
37361,P01,No
37361,P02,No
37361,P03,No
37362,P01,No
37362,P02,Yes
37362,P03,No
37363,P01,No
37363,P02,No
37363,P03,No
37364,P01,No
37364,P02,No
37364,P03,No
37365,P01,Yes
37365,P02,No
37365,P03,No
37366,P01,No
37366,P02,No
37366,P03,No
37367,P01,No
37367,P02,No
37367,P03,Yes
37368,P01,No
37368,P02,No
37368,P03,Yes
37369,P01,No
37369,P02,No
37369,P03,No
37370,P01,No
37370,P02,No
37370,P03,Yes
37371,P01,Yes
37371,P02,No
37371,P03,No
37372,P01,No
37372,P02,No
37372,P03,No
37373,P01,Yes
37373,P02,Yes
37373,P03,No
37374,P01,No
37374,P02,Yes
37374,P03,No
37375,P01,Yes
37375,P02,No
37375,P03,No
37376,P01,No
37376,P02,Yes
37376,P03,No
37377,P01,Yes
37377,P02,No
37377,P03,No
37378,P01,No
37378,P02,No
37378,P03,No
37379,P01,No
37379,P02,Yes
37379,P03,No
37380,P01,No
37380,P02,Yes
37380,P03,No
37381,P01,Yes
37381,P02,No
37381,P03,No
37382,P01,Yes
37382,P02,No
37382,P03,No
37383,P01,No
37383,P02,Yes
37383,P03,Yes
37384,P01,No
37384,P02,No
37384,P03,No
37385,P01,No
37385,P02,No
37385,P03,No
37386,P01,Yes
37386,P02,Yes
37386,P03,No
37387,P01,Yes
37387,P02,Yes
37387,P03,No
37388,P01,No
37388,P02,No
37388,P03,No
37389,P01,No
37389,P02,No
37389,P03,Yes
37390,P01,Yes
37390,P02,Yes
37390,P03,No
37391,P01,No
37391,P02,No
37391,P03,Yes
37392,P01,Yes
37392,P02,No
37392,P03,No
37393,P01,Yes
37393,P02,Yes
37393,P03,Yes
37394,P01,No
37394,P02,No
37394,P03,No
37395,P01,No
37395,P02,Yes
37395,P03,Yes
37396,P01,Yes
37396,P02,Yes
37396,P03,No
37397,P01,No
37397,P02,No
37397,P03,Yes
37398,P01,No
37398,P02,No
37398,P03,No
37399,P01,Yes
37399,P02,Yes
37399,P03,Yes
37400,P01,No
37400,P02,No
37400,P03,No
37401,P01,No
37401,P02,No
37401,P03,No
37402,P01,No
37402,P02,Yes
37402,P03,Yes
37403,P01,No
37403,P02,Yes
37403,P03,Yes
37404,P01,No
37404,P02,No
37404,P03,No
37405,P01,No
37405,P02,Yes
37405,P03,Yes
37406,P01,No
37406,P02,No
37406,P03,No
37407,P01,No
37407,P02,No
37407,P03,No
37408,P01,No
37408,P02,Yes
37408,P03,No
37409,P01,No
37409,P02,No
37409,P03,No
37410,P01,No
37410,P02,No
37410,P03,No
37411,P01,Yes
37411,P02,No
37411,P03,No
37412,P01,No
37412,P02,Yes
37412,P03,No
37413,P01,Yes
37413,P02,No
37413,P03,No
37414,P01,No
37414,P02,Yes
37414,P03,No
37415,P01,No
37415,P02,No
37415,P03,No
37416,P01,No
37416,P02,No
37416,P03,Yes
37417,P01,No
37417,P02,No
37417,P03,No
37418,P01,Yes
37418,P02,No
37418,P03,No
37419,P01,No
37419,P02,No
37419,P03,Yes
37420,P01,Yes
37420,P02,Yes
37420,P03,No
37421,P01,No
37421,P02,No
37421,P03,Yes
37422,P01,No
37422,P02,No
37422,P03,Yes
37423,P01,No
37423,P02,No
37423,P03,Yes
37424,P01,No
37424,P02,No
37424,P03,Yes
37425,P01,No
37425,P02,No
37425,P03,No
37426,P01,No
37426,P02,No
37426,P03,No
37427,P01,Yes
37427,P02,No
37427,P03,No
37428,P01,No
37428,P02,Yes
37428,P03,No
37429,P01,No
37429,P02,Yes
37429,P03,No
37430,P01,No
37430,P02,No
37430,P03,No
37431,P01,Yes
37431,P02,No
37431,P03,No
37432,P01,No
37432,P02,No
37432,P03,No
37433,P01,Yes
37433,P02,No
37433,P03,No
37434,P01,Yes
37434,P02,No
37434,P03,No
37435,P01,No
37435,P02,No
37435,P03,Yes
37436,P01,Yes
37436,P02,No
37436,P03,Yes
37437,P01,No
37437,P02,No
37437,P03,No
37438,P01,No
37438,P02,No
37438,P03,Yes
37439,P01,Yes
37439,P02,No
37439,P03,Yes
37440,P01,Yes
37440,P02,No
37440,P03,No
37441,P01,No
37441,P02,No
37441,P03,No
37442,P01,No
37442,P02,No
37442,P03,No
37443,P01,No
37443,P02,Yes
37443,P03,No
37444,P01,No
37444,P02,No
37444,P03,No
37445,P01,No
37445,P02,No
37445,P03,Yes
37446,P01,No
37446,P02,No
37446,P03,No
37447,P01,No
37447,P02,No
37447,P03,No
37448,P01,No
37448,P02,No
37448,P03,No
37449,P01,No
37449,P02,Yes
37449,P03,No
37450,P01,No
37450,P02,No
37450,P03,No
37451,P01,No
37451,P02,Yes
37451,P03,No
37452,P01,No
37452,P02,Yes
37452,P03,No
37453,P01,No
37453,P02,No
37453,P03,No
37454,P01,No
37454,P02,No
37454,P03,No
37455,P01,No
37455,P02,No
37455,P03,No
37456,P01,No
37456,P02,No
37456,P03,No
37457,P01,No
37457,P02,No
37457,P03,No
37458,P01,Yes
37458,P02,Yes
37458,P03,No
37459,P01,No
37459,P02,No
37459,P03,No
37460,P01,Yes
37460,P02,No
37460,P03,No
37461,P01,No
37461,P02,Yes
37461,P03,No
37462,P01,Yes
37462,P02,Yes
37462,P03,No
37463,P01,Yes
37463,P02,No
37463,P03,Yes
37464,P01,No
37464,P02,No
37464,P03,No
37465,P01,No
37465,P02,No
37465,P03,No
37466,P01,No
37466,P02,No
37466,P03,No
37467,P01,No
37467,P02,Yes
37467,P03,No
37468,P01,Yes
37468,P02,No
37468,P03,No
37469,P01,No
37469,P02,No
37469,P03,No
37470,P01,Yes
37470,P02,Yes
37470,P03,No
37471,P01,No
37471,P02,No
37471,P03,No
37472,P01,Yes
37472,P02,Yes
37472,P03,Yes
37473,P01,Yes
37473,P02,No
37473,P03,No
37474,P01,Yes
37474,P02,No
37474,P03,Yes
37475,P01,No
37475,P02,Yes
37475,P03,No
37476,P01,Yes
37476,P02,Yes
37476,P03,Yes
37477,P01,No
37477,P02,No
37477,P03,No
37478,P01,No
37478,P02,Yes
37478,P03,Yes
37479,P01,Yes
37479,P02,No
37479,P03,No
37480,P01,Yes
37480,P02,No
37480,P03,No
37481,P01,No
37481,P02,No
37481,P03,No
37482,P01,Yes
37482,P02,No
37482,P03,No
37483,P01,Yes
37483,P02,No
37483,P03,No
37484,P01,No
37484,P02,Yes
37484,P03,Yes
37485,P01,No
37485,P02,No
37485,P03,Yes
37486,P01,No
37486,P02,No
37486,P03,Yes
37487,P01,Yes
37487,P02,No
37487,P03,No
37488,P01,No
37488,P02,No
37488,P03,No
37489,P01,No
37489,P02,No
37489,P03,No
37490,P01,No
37490,P02,No
37490,P03,No
37491,P01,No
37491,P02,No
37491,P03,No
37492,P01,No
37492,P02,No
37492,P03,No
37493,P01,No
37493,P02,No
37493,P03,No
37494,P01,No
37494,P02,No
37494,P03,Yes
37495,P01,No
37495,P02,No
37495,P03,No
37496,P01,Yes
37496,P02,No
37496,P03,No
37497,P01,Yes
37497,P02,No
37497,P03,No
37498,P01,Yes
37498,P02,Yes
37498,P03,No
37499,P01,No
37499,P02,Yes
37499,P03,No
37500,P01,No
37500,P02,No
37500,P03,No
37501,P01,Yes
37501,P02,No
37501,P03,Yes
37502,P01,No
37502,P02,No
37502,P03,No
37503,P01,Yes
37503,P02,No
37503,P03,Yes
37504,P01,No
37504,P02,No
37504,P03,No
37505,P01,Yes
37505,P02,No
37505,P03,No
37506,P01,No
37506,P02,No
37506,P03,Yes
37507,P01,No
37507,P02,No
37507,P03,No
37508,P01,No
37508,P02,No
37508,P03,No
37509,P01,No
37509,P02,No
37509,P03,No
37510,P01,Yes
37510,P02,No
37510,P03,Yes
37511,P01,No
37511,P02,Yes
37511,P03,No
37512,P01,No
37512,P02,No
37512,P03,No
37513,P01,Yes
37513,P02,No
37513,P03,Yes
37514,P01,No
37514,P02,No
37514,P03,No
37515,P01,No
37515,P02,No
37515,P03,No
37516,P01,Yes
37516,P02,No
37516,P03,No
37517,P01,No
37517,P02,No
37517,P03,No
37518,P01,No
37518,P02,No
37518,P03,No
37519,P01,No
37519,P02,No
37519,P03,No
37520,P01,No
37520,P02,No
37520,P03,No
37521,P01,Yes
37521,P02,No
37521,P03,No
37522,P01,No
37522,P02,No
37522,P03,No
37523,P01,No
37523,P02,No
37523,P03,No
37524,P01,No
37524,P02,Yes
37524,P03,No
37525,P01,No
37525,P02,No
37525,P03,Yes
37526,P01,Yes
37526,P02,No
37526,P03,No
37527,P01,No
37527,P02,No
37527,P03,No
37528,P01,No
37528,P02,No
37528,P03,No
37529,P01,No
37529,P02,No
37529,P03,No
37530,P01,No
37530,P02,No
37530,P03,Yes
37531,P01,No
37531,P02,No
37531,P03,No
37532,P01,No
37532,P02,No
37532,P03,No
37533,P01,No
37533,P02,Yes
37533,P03,No
37534,P01,Yes
37534,P02,No
37534,P03,Yes
37535,P01,No
37535,P02,No
37535,P03,No
37536,P01,Yes
37536,P02,No
37536,P03,No
37537,P01,No
37537,P02,Yes
37537,P03,No
37538,P01,No
37538,P02,No
37538,P03,Yes
37539,P01,No
37539,P02,No
37539,P03,No
37540,P01,Yes
37540,P02,No
37540,P03,Yes
37541,P01,No
37541,P02,Yes
37541,P03,No
37542,P01,No
37542,P02,No
37542,P03,No
37543,P01,No
37543,P02,No
37543,P03,Yes
37544,P01,No
37544,P02,Yes
37544,P03,Yes
37545,P01,No
37545,P02,No
37545,P03,No
37546,P01,No
37546,P02,No
37546,P03,No
37547,P01,Yes
37547,P02,Yes
37547,P03,Yes
37548,P01,No
37548,P02,Yes
37548,P03,No
37549,P01,No
37549,P02,Yes
37549,P03,Yes
37550,P01,No
37550,P02,No
37550,P03,No
37551,P01,No
37551,P02,Yes
37551,P03,No
37552,P01,Yes
37552,P02,Yes
37552,P03,Yes
37553,P01,No
37553,P02,No
37553,P03,No
37554,P01,No
37554,P02,No
37554,P03,No
37555,P01,Yes
37555,P02,No
37555,P03,No
37556,P01,No
37556,P02,No
37556,P03,No
37557,P01,No
37557,P02,Yes
37557,P03,Yes
37558,P01,No
37558,P02,Yes
37558,P03,No
37559,P01,No
37559,P02,Yes
37559,P03,No
37560,P01,Yes
37560,P02,No
37560,P03,No
37561,P01,No
37561,P02,No
37561,P03,Yes
37562,P01,No
37562,P02,No
37562,P03,No
37563,P01,No
37563,P02,No
37563,P03,No
37564,P01,No
37564,P02,No
37564,P03,No
37565,P01,No
37565,P02,No
37565,P03,No
37566,P01,No
37566,P02,No
37566,P03,Yes
37567,P01,No
37567,P02,Yes
37567,P03,No
37568,P01,Yes
37568,P02,No
37568,P03,No
37569,P01,No
37569,P02,No
37569,P03,Yes
37570,P01,Yes
37570,P02,No
37570,P03,No
37571,P01,Yes
37571,P02,Yes
37571,P03,No
37572,P01,No
37572,P02,No
37572,P03,No
37573,P01,No
37573,P02,No
37573,P03,No
37574,P01,No
37574,P02,No
37574,P03,No
37575,P01,Yes
37575,P02,No
37575,P03,Yes
37576,P01,No
37576,P02,No
37576,P03,No
37577,P01,No
37577,P02,No
37577,P03,No
37578,P01,Yes
37578,P02,No
37578,P03,Yes
37579,P01,Yes
37579,P02,No
37579,P03,Yes
37580,P01,No
37580,P02,No
37580,P03,Yes
37581,P01,No
37581,P02,No
37581,P03,Yes
37582,P01,No
37582,P02,No
37582,P03,No
37583,P01,No
37583,P02,No
37583,P03,No
37584,P01,No
37584,P02,No
37584,P03,No
37585,P01,No
37585,P02,No
37585,P03,No
37586,P01,No
37586,P02,No
37586,P03,No
37587,P01,No
37587,P02,No
37587,P03,No
37588,P01,No
37588,P02,Yes
37588,P03,No
37589,P01,Yes
37589,P02,No
37589,P03,No
37590,P01,No
37590,P02,No
37590,P03,No
37591,P01,No
37591,P02,No
37591,P03,No
37592,P01,No
37592,P02,Yes
37592,P03,Yes
37593,P01,No
37593,P02,No
37593,P03,No
37594,P01,No
37594,P02,No
37594,P03,No
37595,P01,No
37595,P02,Yes
37595,P03,No
37596,P01,No
37596,P02,Yes
37596,P03,No
37597,P01,No
37597,P02,No
37597,P03,Yes
37598,P01,No
37598,P02,Yes
37598,P03,Yes
37599,P01,No
37599,P02,No
37599,P03,No
37600,P01,No
37600,P02,Yes
37600,P03,Yes
37601,P01,Yes
37601,P02,No
37601,P03,No
37602,P01,Yes
37602,P02,Yes
37602,P03,No
37603,P01,No
37603,P02,No
37603,P03,No
37604,P01,Yes
37604,P02,Yes
37604,P03,No
37605,P01,No
37605,P02,Yes
37605,P03,No
37606,P01,No
37606,P02,Yes
37606,P03,No
37607,P01,No
37607,P02,No
37607,P03,No
37608,P01,Yes
37608,P02,No
37608,P03,No
37609,P01,No
37609,P02,No
37609,P03,No
37610,P01,No
37610,P02,Yes
37610,P03,No
37611,P01,No
37611,P02,No
37611,P03,No
37612,P01,No
37612,P02,No
37612,P03,No
37613,P01,No
37613,P02,No
37613,P03,Yes
37614,P01,No
37614,P02,Yes
37614,P03,No
37615,P01,No
37615,P02,No
37615,P03,No
37616,P01,No
37616,P02,Yes
37616,P03,No
37617,P01,No
37617,P02,No
37617,P03,No
37618,P01,No
37618,P02,No
37618,P03,No
37619,P01,Yes
37619,P02,No
37619,P03,No
37620,P01,No
37620,P02,No
37620,P03,No
37621,P01,Yes
37621,P02,No
37621,P03,No
37622,P01,No
37622,P02,No
37622,P03,No
37623,P01,No
37623,P02,No
37623,P03,Yes
37624,P01,No
37624,P02,No
37624,P03,No
37625,P01,No
37625,P02,No
37625,P03,No
37626,P01,No
37626,P02,No
37626,P03,No
37627,P01,No
37627,P02,No
37627,P03,No
37628,P01,No
37628,P02,No
37628,P03,No
37629,P01,No
37629,P02,No
37629,P03,No
37630,P01,Yes
37630,P02,Yes
37630,P03,No
37631,P01,No
37631,P02,No
37631,P03,No
37632,P01,No
37632,P02,No
37632,P03,No
37633,P01,Yes
37633,P02,No
37633,P03,No
37634,P01,No
37634,P02,No
37634,P03,No
37635,P01,No
37635,P02,No
37635,P03,No
37636,P01,Yes
37636,P02,No
37636,P03,No
37637,P01,No
37637,P02,No
37637,P03,No
37638,P01,Yes
37638,P02,Yes
37638,P03,No
37639,P01,Yes
37639,P02,No
37639,P03,No
37640,P01,No
37640,P02,No
37640,P03,No
37641,P01,Yes
37641,P02,No
37641,P03,Yes
37642,P01,Yes
37642,P02,No
37642,P03,Yes
37643,P01,No
37643,P02,No
37643,P03,No
37644,P01,Yes
37644,P02,No
37644,P03,Yes
37645,P01,Yes
37645,P02,No
37645,P03,No
37646,P01,No
37646,P02,No
37646,P03,Yes
37647,P01,No
37647,P02,Yes
37647,P03,Yes
37648,P01,Yes
37648,P02,Yes
37648,P03,No
37649,P01,No
37649,P02,No
37649,P03,Yes
37650,P01,No
37650,P02,No
37650,P03,No
37651,P01,No
37651,P02,Yes
37651,P03,No
37652,P01,Yes
37652,P02,Yes
37652,P03,No
37653,P01,No
37653,P02,No
37653,P03,No
37654,P01,No
37654,P02,No
37654,P03,No
37655,P01,Yes
37655,P02,No
37655,P03,No
37656,P01,No
37656,P02,No
37656,P03,No
37657,P01,No
37657,P02,No
37657,P03,No
37658,P01,No
37658,P02,No
37658,P03,No
37659,P01,No
37659,P02,No
37659,P03,No
37660,P01,No
37660,P02,Yes
37660,P03,Yes
37661,P01,Yes
37661,P02,No
37661,P03,No
37662,P01,No
37662,P02,No
37662,P03,No
37663,P01,Yes
37663,P02,No
37663,P03,No
37664,P01,No
37664,P02,Yes
37664,P03,No
37665,P01,No
37665,P02,No
37665,P03,No
37666,P01,Yes
37666,P02,No
37666,P03,No
37667,P01,No
37667,P02,Yes
37667,P03,Yes
37668,P01,Yes
37668,P02,No
37668,P03,Yes
37669,P01,No
37669,P02,Yes
37669,P03,No
37670,P01,Yes
37670,P02,No
37670,P03,No
37671,P01,Yes
37671,P02,No
37671,P03,No
37672,P01,No
37672,P02,No
37672,P03,No
37673,P01,No
37673,P02,No
37673,P03,No
37674,P01,Yes
37674,P02,Yes
37674,P03,No
37675,P01,Yes
37675,P02,Yes
37675,P03,No
37676,P01,Yes
37676,P02,Yes
37676,P03,No
37677,P01,No
37677,P02,No
37677,P03,No
37678,P01,No
37678,P02,No
37678,P03,No
37679,P01,Yes
37679,P02,No
37679,P03,No
37680,P01,No
37680,P02,No
37680,P03,No
37681,P01,Yes
37681,P02,No
37681,P03,Yes
37682,P01,No
37682,P02,Yes
37682,P03,Yes
37683,P01,No
37683,P02,Yes
37683,P03,No
37684,P01,Yes
37684,P02,Yes
37684,P03,No
37685,P01,No
37685,P02,No
37685,P03,No
37686,P01,Yes
37686,P02,Yes
37686,P03,No
37687,P01,Yes
37687,P02,Yes
37687,P03,No
37688,P01,No
37688,P02,Yes
37688,P03,No
37689,P01,Yes
37689,P02,No
37689,P03,No
37690,P01,Yes
37690,P02,No
37690,P03,No
37691,P01,No
37691,P02,Yes
37691,P03,No
37692,P01,No
37692,P02,No
37692,P03,No
37693,P01,No
37693,P02,No
37693,P03,No
37694,P01,No
37694,P02,No
37694,P03,Yes
37695,P01,No
37695,P02,Yes
37695,P03,No
37696,P01,No
37696,P02,No
37696,P03,No
37697,P01,No
37697,P02,No
37697,P03,No
37698,P01,Yes
37698,P02,No
37698,P03,Yes
37699,P01,Yes
37699,P02,No
37699,P03,No
37700,P01,No
37700,P02,No
37700,P03,Yes
37701,P01,No
37701,P02,No
37701,P03,No
37702,P01,Yes
37702,P02,No
37702,P03,No
37703,P01,No
37703,P02,No
37703,P03,No
37704,P01,No
37704,P02,No
37704,P03,Yes
37705,P01,No
37705,P02,Yes
37705,P03,No
37706,P01,Yes
37706,P02,No
37706,P03,No
37707,P01,Yes
37707,P02,No
37707,P03,No
37708,P01,Yes
37708,P02,No
37708,P03,No
37709,P01,No
37709,P02,No
37709,P03,No
37710,P01,No
37710,P02,No
37710,P03,No
37711,P01,No
37711,P02,Yes
37711,P03,No
37712,P01,No
37712,P02,No
37712,P03,No
37713,P01,No
37713,P02,Yes
37713,P03,No
37714,P01,No
37714,P02,Yes
37714,P03,No
37715,P01,No
37715,P02,No
37715,P03,No
37716,P01,No
37716,P02,No
37716,P03,Yes
37717,P01,No
37717,P02,Yes
37717,P03,No
37718,P01,No
37718,P02,Yes
37718,P03,Yes
37719,P01,No
37719,P02,No
37719,P03,No
37720,P01,No
37720,P02,No
37720,P03,Yes
37721,P01,No
37721,P02,No
37721,P03,No
37722,P01,Yes
37722,P02,No
37722,P03,No
37723,P01,Yes
37723,P02,Yes
37723,P03,No
37724,P01,Yes
37724,P02,No
37724,P03,Yes
37725,P01,Yes
37725,P02,No
37725,P03,No
37726,P01,No
37726,P02,Yes
37726,P03,No
37727,P01,Yes
37727,P02,No
37727,P03,No
37728,P01,No
37728,P02,Yes
37728,P03,No
37729,P01,Yes
37729,P02,No
37729,P03,No
37730,P01,No
37730,P02,No
37730,P03,No
37731,P01,No
37731,P02,No
37731,P03,No
37732,P01,Yes
37732,P02,Yes
37732,P03,No
37733,P01,Yes
37733,P02,Yes
37733,P03,Yes
37734,P01,No
37734,P02,Yes
37734,P03,No
37735,P01,No
37735,P02,No
37735,P03,Yes
37736,P01,No
37736,P02,No
37736,P03,No
37737,P01,No
37737,P02,No
37737,P03,No
37738,P01,No
37738,P02,No
37738,P03,No
37739,P01,Yes
37739,P02,No
37739,P03,No
37740,P01,No
37740,P02,Yes
37740,P03,No
37741,P01,Yes
37741,P02,No
37741,P03,No
37742,P01,No
37742,P02,No
37742,P03,Yes
37743,P01,Yes
37743,P02,No
37743,P03,No
37744,P01,No
37744,P02,Yes
37744,P03,No
37745,P01,No
37745,P02,No
37745,P03,Yes
37746,P01,No
37746,P02,No
37746,P03,No
37747,P01,No
37747,P02,Yes
37747,P03,Yes
37748,P01,No
37748,P02,No
37748,P03,No
37749,P01,Yes
37749,P02,No
37749,P03,No
37750,P01,No
37750,P02,Yes
37750,P03,Yes
37751,P01,Yes
37751,P02,No
37751,P03,No
37752,P01,No
37752,P02,No
37752,P03,No
37753,P01,No
37753,P02,Yes
37753,P03,No
37754,P01,No
37754,P02,No
37754,P03,Yes
37755,P01,No
37755,P02,Yes
37755,P03,No
37756,P01,Yes
37756,P02,Yes
37756,P03,Yes
37757,P01,No
37757,P02,Yes
37757,P03,No
37758,P01,Yes
37758,P02,No
37758,P03,No
37759,P01,No
37759,P02,No
37759,P03,Yes
37760,P01,No
37760,P02,Yes
37760,P03,Yes
37761,P01,No
37761,P02,No
37761,P03,No
37762,P01,Yes
37762,P02,No
37762,P03,No
37763,P01,No
37763,P02,Yes
37763,P03,No
37764,P01,Yes
37764,P02,No
37764,P03,No
37765,P01,Yes
37765,P02,No
37765,P03,No
37766,P01,Yes
37766,P02,No
37766,P03,Yes
37767,P01,Yes
37767,P02,Yes
37767,P03,Yes
37768,P01,No
37768,P02,No
37768,P03,No
37769,P01,No
37769,P02,Yes
37769,P03,No
37770,P01,No
37770,P02,No
37770,P03,No
37771,P01,No
37771,P02,No
37771,P03,No
37772,P01,Yes
37772,P02,No
37772,P03,No
37773,P01,No
37773,P02,No
37773,P03,Yes
37774,P01,No
37774,P02,No
37774,P03,Yes
37775,P01,No
37775,P02,No
37775,P03,Yes
37776,P01,No
37776,P02,No
37776,P03,No
37777,P01,Yes
37777,P02,No
37777,P03,No
37778,P01,No
37778,P02,No
37778,P03,Yes
37779,P01,No
37779,P02,No
37779,P03,No
37780,P01,No
37780,P02,No
37780,P03,No
37781,P01,No
37781,P02,No
37781,P03,No
37782,P01,No
37782,P02,No
37782,P03,Yes
37783,P01,No
37783,P02,No
37783,P03,No
37784,P01,No
37784,P02,Yes
37784,P03,No
37785,P01,No
37785,P02,Yes
37785,P03,No
37786,P01,No
37786,P02,No
37786,P03,No
37787,P01,No
37787,P02,Yes
37787,P03,Yes
37788,P01,No
37788,P02,No
37788,P03,No
37789,P01,Yes
37789,P02,No
37789,P03,Yes
37790,P01,No
37790,P02,No
37790,P03,No
37791,P01,No
37791,P02,Yes
37791,P03,No
37792,P01,Yes
37792,P02,No
37792,P03,No
37793,P01,Yes
37793,P02,No
37793,P03,No
37794,P01,Yes
37794,P02,No
37794,P03,No
37795,P01,Yes
37795,P02,Yes
37795,P03,No
37796,P01,No
37796,P02,Yes
37796,P03,Yes
37797,P01,No
37797,P02,No
37797,P03,Yes
37798,P01,No
37798,P02,No
37798,P03,No
37799,P01,No
37799,P02,No
37799,P03,No
37800,P01,No
37800,P02,Yes
37800,P03,No
37801,P01,No
37801,P02,No
37801,P03,Yes
37802,P01,No
37802,P02,No
37802,P03,No
37803,P01,No
37803,P02,No
37803,P03,No
37804,P01,No
37804,P02,Yes
37804,P03,No
37805,P01,Yes
37805,P02,No
37805,P03,No
37806,P01,Yes
37806,P02,No
37806,P03,No
37807,P01,Yes
37807,P02,Yes
37807,P03,Yes
37808,P01,No
37808,P02,No
37808,P03,No
37809,P01,No
37809,P02,No
37809,P03,Yes
37810,P01,Yes
37810,P02,No
37810,P03,No
37811,P01,No
37811,P02,No
37811,P03,No
37812,P01,No
37812,P02,No
37812,P03,Yes
37813,P01,No
37813,P02,No
37813,P03,Yes
37814,P01,Yes
37814,P02,No
37814,P03,No
37815,P01,No
37815,P02,No
37815,P03,No
37816,P01,No
37816,P02,Yes
37816,P03,No
37817,P01,No
37817,P02,No
37817,P03,No
37818,P01,No
37818,P02,No
37818,P03,Yes
37819,P01,No
37819,P02,Yes
37819,P03,No
37820,P01,No
37820,P02,No
37820,P03,No
37821,P01,Yes
37821,P02,No
37821,P03,Yes
37822,P01,No
37822,P02,Yes
37822,P03,No
37823,P01,Yes
37823,P02,Yes
37823,P03,No
37824,P01,No
37824,P02,No
37824,P03,Yes
37825,P01,No
37825,P02,No
37825,P03,No
37826,P01,No
37826,P02,Yes
37826,P03,No
37827,P01,Yes
37827,P02,Yes
37827,P03,No
37828,P01,No
37828,P02,No
37828,P03,No
37829,P01,No
37829,P02,No
37829,P03,No
37830,P01,No
37830,P02,No
37830,P03,Yes
37831,P01,Yes
37831,P02,Yes
37831,P03,No
37832,P01,No
37832,P02,No
37832,P03,No
37833,P01,No
