survey_id,platform_id,content_type_id,daily_screen_time_hours,notification_checks_per_day,night_checking_frequency_id,uses_social_media_before_bed,social_media_detox_habit,limited_screen_time_habit
33697,1,8,4.58,27,1,Yes,No,No
33698,3,2,4.16,41,1,No,Yes,Yes
33699,3,1,1.85,28,1,No,No,No
33700,3,7,1.28,32,1,No,Yes,Yes
33701,1,1,3.67,25,1,Yes,No,No
33702,1,6,3.31,40,1,No,No,Yes
33703,6,8,1.5,35,1,No,No,No
33704,3,8,2.54,24,2,No,No,No
33705,2,5,4.6,37,3,Yes,No,No
33706,3,2,2.11,27,2,Yes,No,Yes
33707,7,1,5.25,47,1,Yes,No,No
33708,1,1,3.72,45,2,No,No,Yes
33709,3,1,5.85,36,2,No,No,No
33710,7,6,4.81,49,1,No,No,No
33711,2,5,3.19,48,2,No,No,No
33712,4,7,0.4,20,3,No,No,Yes
33713,5,5,4.08,25,1,No,No,Yes
33714,3,3,2.24,26,2,No,No,No
33715,1,2,3.37,35,1,No,No,Yes
33716,5,1,1.02,18,1,Yes,Yes,No
33717,2,5,5.4,49,1,Yes,No,Yes
33718,1,4,2.29,28,3,Yes,No,No
33719,1,3,4.04,26,1,No,No,No
33720,1,4,3.05,20,1,Yes,No,No
33721,4,5,0.4,28,1,No,No,No
33722,2,7,5.57,49,3,No,No,No
33723,3,2,4.97,44,2,No,Yes,No
33724,1,2,3.23,28,3,Yes,No,Yes
33725,1,4,4.66,48,3,No,No,No
33726,1,3,2.66,31,2,No,Yes,Yes
33727,1,3,4.41,41,1,Yes,No,No
33728,2,4,4.43,27,1,No,No,No
33729,2,7,4.79,46,2,Yes,No,No
33730,3,4,1.2,22,2,No,No,Yes
33731,3,5,1.8,15,2,No,No,Yes
33732,1,3,5.08,37,1,Yes,No,No
33733,6,2,4.51,39,2,No,Yes,No
33734,1,1,4.9,44,2,No,No,Yes
33735,2,6,6.53,41,1,No,No,No
33736,6,8,4.17,41,3,Yes,No,No
33737,2,6,2.83,36,1,Yes,No,No
33738,6,3,4.02,41,3,Yes,No,No
33739,3,3,4.87,40,3,Yes,No,No
33740,1,2,3.75,32,3,No,Yes,Yes
33741,5,1,4.12,54,1,No,Yes,Yes
33742,2,3,8.97,63,1,Yes,No,Yes
33743,3,1,4.58,61,2,Yes,No,No
33744,4,1,2.94,23,1,Yes,No,No
33745,5,6,5.28,44,1,Yes,No,Yes
33746,5,6,2.31,33,2,Yes,No,Yes
33747,1,5,3.35,31,2,No,No,No
33748,2,5,4.67,38,1,No,No,Yes
33749,7,3,3.4,39,1,No,No,No
33750,1,7,4.92,35,1,Yes,No,Yes
33751,1,4,4.17,38,2,Yes,No,No
33752,2,4,5.94,42,1,Yes,No,No
33753,4,2,2.62,32,1,No,No,No
33754,1,1,6.48,38,2,No,No,Yes
33755,1,1,4.48,50,1,No,No,No
33756,1,5,5.18,50,3,Yes,No,Yes
33757,3,4,0.4,17,1,No,Yes,Yes
33758,3,5,3.71,46,2,No,No,No
33759,1,3,5.38,54,1,Yes,Yes,No
33760,3,5,5.47,47,2,Yes,Yes,No
33761,1,8,4.98,48,1,No,No,Yes
33762,6,6,2.53,24,1,Yes,No,No
33763,2,2,7.97,59,3,Yes,No,Yes
33764,5,1,3.16,41,2,No,No,No
33765,4,1,3.11,33,1,Yes,Yes,No
33766,3,7,2.52,52,1,Yes,Yes,Yes
33767,2,2,4.04,26,2,No,Yes,Yes
33768,5,5,1.64,23,1,Yes,No,No
33769,1,4,2.94,41,2,No,No,No
33770,7,3,2.41,30,3,Yes,No,No
33771,2,5,5.01,46,2,Yes,No,No
33772,1,8,7.29,72,1,Yes,Yes,No
33773,2,5,6.3,32,3,Yes,No,No
33774,5,5,3.72,32,3,No,No,No
33775,4,8,2.19,44,1,No,No,Yes
33776,1,1,4.63,30,3,No,No,No
33777,3,7,1.18,35,1,No,Yes,No
33778,3,1,4.06,43,2,Yes,No,Yes
33779,2,6,6.39,53,1,Yes,No,No
33780,1,2,5.38,46,2,Yes,No,No
33781,2,2,6.95,60,3,Yes,No,No
33782,2,5,5.85,60,3,No,No,No
33783,3,8,3.79,33,2,Yes,No,No
33784,3,2,2.89,29,1,No,Yes,Yes
33785,3,2,7.18,59,2,No,Yes,Yes
33786,3,7,3.48,31,3,Yes,No,No
33787,3,1,3.57,36,2,Yes,No,No
33788,3,1,3.69,35,3,Yes,No,No
33789,2,8,7.29,52,1,Yes,No,No
33790,2,4,4.33,25,2,Yes,No,No
33791,2,5,3.68,37,1,No,No,Yes
33792,2,6,4.83,38,3,Yes,Yes,No
33793,3,2,5.11,46,1,No,No,Yes
33794,6,1,2.9,39,3,Yes,No,No
33795,5,2,5.2,38,1,Yes,No,Yes
33796,3,4,4.38,30,1,Yes,No,Yes
33797,5,4,2.89,41,1,No,No,No
33798,4,1,2.03,13,1,Yes,No,No
33799,2,3,6.97,58,3,Yes,No,No
33800,1,1,5.21,43,1,No,No,Yes
33801,2,2,4.12,33,3,No,No,No
33802,1,7,3.12,24,2,No,No,Yes
33803,5,5,4.15,46,1,No,No,No
33804,7,4,3.73,38,2,No,No,No
33805,3,4,2.74,16,1,Yes,Yes,No
33806,5,1,2.94,42,1,Yes,No,No
33807,2,1,5.96,53,2,Yes,No,No
33808,5,1,4.21,37,2,Yes,Yes,Yes
33809,4,1,4.33,36,2,Yes,No,No
33810,3,1,2.82,45,3,Yes,No,No
33811,3,3,2.34,27,1,No,Yes,No
33812,3,1,4.45,14,2,Yes,No,No
33813,1,2,3.99,40,2,No,Yes,No
33814,3,1,3.41,39,3,Yes,No,Yes
33815,5,1,4.13,27,3,Yes,Yes,No
33816,2,8,7.9,50,3,Yes,No,No
33817,3,6,4.19,44,1,No,No,Yes
33818,3,5,5.41,54,1,Yes,Yes,Yes
33819,3,5,7.84,54,3,Yes,No,No
33820,3,8,4.38,38,1,No,No,No
33821,3,8,5.79,51,2,Yes,No,No
33822,3,5,4.22,47,1,No,No,No
33823,1,2,5.68,47,1,Yes,Yes,No
33824,1,4,5.19,43,1,No,No,No
33825,2,2,5.56,53,3,Yes,No,Yes
33826,1,5,2.4,40,1,No,No,Yes
33827,2,3,4.69,41,2,No,Yes,Yes
33828,2,1,3.33,44,2,Yes,Yes,No
33829,2,2,5.12,43,1,No,No,No
33830,3,2,6.23,55,2,No,No,No
33831,1,2,4.23,42,1,No,No,No
33832,3,8,4.89,29,3,Yes,No,No
33833,2,5,3.86,48,3,No,No,No
33834,1,3,2.58,32,1,Yes,No,No
33835,3,5,4.98,48,2,Yes,Yes,Yes
33836,2,8,7.47,57,1,Yes,Yes,No
33837,3,6,6.14,59,1,No,No,No
33838,1,4,4.69,47,2,No,No,Yes
33839,5,2,1.68,20,2,Yes,No,No
33840,2,3,5.93,55,2,Yes,No,No
33841,6,1,0.42,30,3,Yes,Yes,No
33842,2,6,4.78,39,1,No,No,No
33843,1,1,4.87,43,1,No,No,Yes
33844,2,7,2.98,36,1,Yes,Yes,No
33845,2,8,5.94,49,3,Yes,No,No
33846,7,1,3.68,36,1,No,Yes,No
33847,6,8,4.21,40,1,Yes,No,Yes
33848,2,8,6.14,56,1,No,No,No
33849,2,2,3.86,37,1,Yes,No,Yes
33850,1,7,3.45,39,1,Yes,No,Yes
33851,1,3,2.4,35,2,Yes,No,No
33852,6,1,1.56,40,1,No,No,Yes
33853,2,8,5.2,48,1,No,Yes,No
33854,1,7,6.6,52,1,Yes,No,No
33855,6,5,3.67,31,1,No,No,No
33856,4,3,2.62,28,3,No,Yes,No
33857,1,3,5.07,50,2,Yes,No,No
33858,4,3,3.6,39,1,Yes,No,Yes
33859,3,1,2.25,27,1,Yes,No,No
33860,2,6,4.92,44,1,Yes,Yes,Yes
33861,6,7,1.08,36,2,No,No,Yes
33862,1,2,3.81,42,1,No,No,No
33863,3,2,2.7,31,2,No,No,Yes
33864,4,7,2.28,23,2,Yes,No,No
33865,3,4,3.54,37,1,No,No,No
33866,1,1,3.94,36,1,Yes,No,No
33867,2,5,4.75,37,3,Yes,No,Yes
33868,1,7,4.69,47,1,No,No,No
33869,4,3,3.84,44,2,Yes,No,No
33870,6,1,3.53,47,2,Yes,No,No
33871,1,4,3.29,35,3,No,No,No
33872,4,5,3.07,40,3,Yes,No,Yes
33873,6,1,3.8,32,3,Yes,No,Yes
33874,3,5,5.52,44,3,Yes,No,Yes
33875,1,3,4.49,59,2,No,No,No
33876,2,4,4.78,48,3,Yes,No,Yes
33877,3,8,4.2,41,1,Yes,No,No
33878,1,4,3.8,34,1,Yes,No,No
33879,6,2,0.96,29,1,No,Yes,No
33880,4,6,2.28,26,3,No,No,Yes
33881,1,4,4.96,52,2,No,No,No
33882,1,5,6.0,53,2,Yes,No,No
33883,3,3,2.87,32,1,Yes,No,No
33884,2,6,4.95,36,1,No,No,Yes
33885,1,5,4.58,61,3,No,Yes,Yes
33886,1,3,3.65,43,2,Yes,No,No
33887,1,7,3.98,48,1,No,No,Yes
33888,4,4,1.93,21,2,No,No,Yes
33889,1,4,1.1,33,1,Yes,No,Yes
33890,6,6,1.67,15,1,No,No,No
33891,1,3,5.31,46,2,No,No,No
33892,2,6,5.36,42,1,Yes,Yes,Yes
33893,4,1,0.4,29,1,No,Yes,No
33894,4,5,2.15,25,1,No,No,Yes
33895,2,2,6.27,46,1,Yes,No,Yes
33896,7,1,2.59,34,2,No,No,Yes
33897,6,7,2.49,28,2,No,No,No
33898,4,4,3.98,31,2,No,No,No
33899,2,6,6.15,51,1,Yes,No,Yes
33900,3,7,4.4,31,2,Yes,No,Yes
33901,3,4,4.86,37,1,No,No,Yes
33902,7,4,1.31,18,1,No,No,No
33903,2,8,6.39,49,2,No,No,Yes
33904,1,1,2.03,19,1,Yes,Yes,Yes
33905,3,8,3.66,36,1,Yes,Yes,No
33906,5,5,2.37,31,3,No,No,No
33907,3,6,5.25,60,2,Yes,No,No
33908,3,4,6.03,51,1,No,No,Yes
33909,2,5,6.49,61,3,Yes,No,Yes
33910,3,8,5.13,52,1,No,No,No
33911,3,7,3.82,31,2,Yes,No,No
33912,1,5,2.7,23,1,Yes,No,Yes
33913,2,1,3.94,39,1,No,Yes,Yes
33914,2,7,5.6,40,1,Yes,No,Yes
33915,2,5,3.67,49,1,Yes,No,No
33916,2,7,4.34,37,2,Yes,No,No
33917,4,3,3.85,37,2,Yes,No,Yes
33918,4,5,3.12,25,1,No,No,No
33919,3,1,5.86,50,1,No,No,Yes
33920,4,7,0.49,17,1,Yes,No,Yes
33921,1,2,4.37,55,2,Yes,Yes,Yes
33922,1,1,2.09,25,1,No,No,No
33923,4,6,3.73,37,2,No,Yes,No
33924,1,7,3.72,32,2,No,No,Yes
33925,1,5,5.51,56,3,No,No,No
33926,1,2,1.88,20,2,No,Yes,No
33927,2,1,3.84,30,3,Yes,Yes,Yes
33928,1,6,3.96,38,1,Yes,No,No
33929,1,1,3.98,46,1,Yes,No,No
33930,3,3,2.0,20,2,No,No,No
33931,1,2,4.46,44,3,No,Yes,Yes
33932,2,6,4.65,50,2,Yes,Yes,No
33933,3,8,5.14,44,1,Yes,No,No
33934,2,7,4.36,31,2,Yes,No,Yes
33935,2,3,6.05,40,2,Yes,No,Yes
33936,6,5,0.4,39,1,No,No,No
33937,1,2,4.4,32,2,Yes,No,No
33938,3,4,4.06,32,1,Yes,No,Yes
33939,1,3,1.49,26,2,No,No,Yes
33940,2,1,3.77,38,1,Yes,No,No
33941,3,6,3.73,35,2,Yes,No,No
33942,2,4,6.2,53,2,Yes,No,No
33943,1,3,5.41,41,1,Yes,No,No
33944,5,6,4.6,51,2,No,No,Yes
33945,3,5,6.0,63,1,No,No,No
33946,7,3,1.1,32,1,No,No,Yes
33947,7,5,4.11,52,1,No,No,No
33948,6,5,5.12,61,2,Yes,No,Yes
33949,1,8,4.1,41,1,Yes,No,No
33950,1,1,3.86,35,3,No,Yes,Yes
33951,6,8,1.79,15,2,Yes,No,No
33952,7,6,3.35,41,1,Yes,Yes,No
33953,7,2,1.39,32,1,Yes,No,No
33954,2,8,4.29,36,3,No,No,No
33955,2,4,5.18,44,1,Yes,No,Yes
33956,6,2,4.12,29,2,No,No,No
33957,1,4,1.82,46,1,No,No,Yes
33958,1,3,4.2,50,2,No,No,No
33959,2,6,6.53,52,1,Yes,Yes,No
33960,3,5,5.1,45,3,Yes,Yes,No
33961,1,6,4.46,34,2,Yes,No,No
33962,1,4,3.38,41,2,No,No,Yes
33963,2,3,4.15,26,1,Yes,No,No
33964,3,8,2.57,39,1,No,No,No
33965,1,2,7.03,45,2,Yes,No,Yes
33966,1,1,4.52,44,1,Yes,Yes,No
33967,2,5,5.92,61,1,Yes,No,No
33968,2,8,1.88,32,1,Yes,Yes,No
33969,6,5,2.64,41,1,No,Yes,No
33970,2,1,6.16,53,1,No,No,No
33971,1,5,4.02,41,3,Yes,No,Yes
33972,2,5,1.93,26,3,No,No,Yes
33973,3,7,3.73,33,1,Yes,Yes,Yes
33974,1,2,5.25,39,1,Yes,No,No
33975,4,1,4.7,40,3,No,No,No
33976,2,1,5.76,50,2,No,No,No
33977,2,6,5.77,54,2,Yes,No,Yes
33978,3,4,4.88,46,3,Yes,No,Yes
33979,1,7,5.92,40,1,Yes,Yes,No
33980,7,1,3.03,39,2,Yes,No,No
33981,1,7,7.22,39,3,Yes,No,No
33982,3,5,2.25,24,1,Yes,No,Yes
33983,6,2,1.28,26,1,No,No,No
33984,5,4,2.74,34,1,Yes,No,Yes
33985,2,4,4.05,38,1,Yes,No,No
33986,3,4,5.88,32,1,Yes,No,No
33987,4,1,1.96,32,1,Yes,No,Yes
33988,5,6,2.72,29,1,Yes,No,No
33989,1,2,2.36,25,1,No,No,No
33990,3,5,3.76,39,1,Yes,Yes,No
33991,6,3,3.3,47,1,Yes,Yes,No
33992,6,8,2.92,35,1,Yes,Yes,No
33993,1,1,5.32,55,1,Yes,No,No
33994,5,2,5.04,41,2,No,No,No
33995,2,3,4.31,45,2,No,No,No
33996,3,5,3.73,53,1,Yes,Yes,Yes
33997,1,3,7.97,64,3,Yes,No,Yes
33998,6,8,3.56,43,1,Yes,No,Yes
33999,2,4,6.66,44,1,No,No,No
34000,3,1,4.84,44,1,No,No,No
34001,3,6,1.45,27,2,No,No,No
34002,1,1,5.22,54,1,No,No,Yes
34003,3,5,3.76,39,1,Yes,No,Yes
34004,5,1,4.84,41,1,No,No,No
34005,2,1,5.71,51,1,No,No,No
34006,1,3,5.49,49,1,Yes,No,No
34007,3,8,5.18,54,3,Yes,Yes,Yes
34008,3,8,2.01,33,1,No,No,Yes
34009,2,5,6.17,47,2,Yes,No,No
34010,3,2,2.1,35,1,No,No,No
34011,3,2,3.47,25,2,No,No,No
34012,2,4,5.79,44,1,Yes,No,Yes
34013,1,5,5.11,35,2,No,No,Yes
34014,1,1,3.36,39,1,Yes,No,No
34015,2,2,4.48,50,3,Yes,No,No
34016,2,8,3.64,37,3,Yes,No,Yes
34017,1,6,2.79,41,1,Yes,Yes,No
34018,3,4,5.21,40,2,No,No,No
34019,2,1,3.35,34,1,Yes,No,No
34020,1,6,5.38,60,2,Yes,No,No
34021,7,2,3.6,50,2,No,No,No
34022,3,4,3.37,21,2,Yes,No,No
34023,5,8,2.12,36,1,No,No,Yes
34024,2,1,4.55,40,3,No,No,Yes
34025,5,2,4.13,34,2,No,No,No
34026,1,3,7.18,59,2,No,No,Yes
34027,2,2,4.81,42,2,Yes,No,No
34028,6,2,3.61,47,1,No,No,Yes
34029,4,4,0.43,14,3,Yes,Yes,No
34030,3,8,4.43,43,1,Yes,No,Yes
34031,4,5,2.54,31,3,No,No,No
34032,2,1,3.33,54,1,No,No,No
34033,6,3,3.96,51,2,Yes,No,Yes
34034,4,5,3.1,22,2,No,No,No
34035,4,6,2.33,25,1,Yes,Yes,No
34036,2,1,4.77,57,1,Yes,No,No
34037,2,3,4.0,34,1,No,Yes,No
34038,4,5,2.38,51,2,No,Yes,Yes
34039,3,7,4.27,48,1,Yes,No,No
34040,2,5,4.57,37,3,Yes,Yes,No
34041,3,1,5.78,47,3,Yes,No,No
34042,4,2,1.62,38,1,Yes,No,No
34043,2,1,5.01,49,1,No,No,No
34044,1,2,3.7,24,2,Yes,No,Yes
34045,7,2,0.9,11,1,Yes,Yes,No
34046,2,1,6.47,43,2,No,Yes,No
34047,1,5,3.61,33,1,Yes,No,No
34048,5,5,3.69,41,1,Yes,No,No
34049,2,6,7.66,55,3,Yes,No,No
34050,2,4,4.55,41,1,Yes,No,No
34051,3,7,5.23,42,2,Yes,Yes,No
34052,3,5,8.18,83,1,Yes,No,No
34053,3,2,4.96,46,2,Yes,Yes,Yes
34054,7,5,0.4,20,2,No,No,No
34055,3,6,2.58,21,1,No,No,No
34056,2,4,3.5,32,1,Yes,No,Yes
34057,1,7,2.5,43,1,No,No,No
34058,2,7,6.31,43,3,Yes,Yes,No
34059,3,8,2.3,31,1,No,No,No
34060,2,1,3.23,38,3,No,No,No
34061,7,3,3.61,51,3,Yes,No,No
34062,1,2,5.34,47,1,Yes,Yes,Yes
34063,2,8,5.02,56,1,Yes,No,No
34064,1,1,2.81,41,1,Yes,No,No
34065,2,5,4.35,28,3,Yes,Yes,No
34066,5,6,2.39,29,2,No,Yes,Yes
34067,5,7,3.95,42,1,Yes,No,Yes
34068,4,5,1.85,36,1,Yes,Yes,Yes
34069,3,4,5.21,53,1,No,Yes,No
34070,1,8,1.04,15,1,No,No,No
34071,1,7,4.04,46,1,No,Yes,Yes
34072,5,1,5.71,51,2,No,No,No
34073,4,1,1.88,35,1,No,Yes,No
34074,2,8,7.36,51,3,Yes,No,No
34075,3,6,7.52,53,2,Yes,No,No
34076,6,1,3.0,30,2,No,No,No
34077,5,3,1.15,20,1,No,No,No
34078,3,3,1.89,27,2,Yes,No,No
34079,5,5,3.76,34,1,Yes,No,Yes
34080,6,7,4.3,23,1,Yes,No,Yes
34081,1,4,5.31,54,1,No,No,No
34082,6,4,4.24,26,2,No,No,No
34083,2,4,5.64,44,1,Yes,Yes,No
34084,3,3,3.09,18,1,No,No,No
34085,1,7,5.42,39,1,No,Yes,No
34086,6,4,1.49,32,1,No,No,Yes
34087,7,1,3.58,41,1,Yes,No,No
34088,2,4,3.9,41,1,No,Yes,No
34089,1,2,6.97,49,1,Yes,No,No
34090,1,3,3.22,40,1,Yes,No,Yes
34091,6,8,4.93,50,1,No,No,No
34092,2,1,4.71,37,1,No,No,Yes
34093,7,2,1.64,35,2,No,No,No
34094,6,1,0.4,34,1,No,Yes,Yes
34095,4,4,0.4,27,2,No,No,No
34096,3,4,2.91,33,1,Yes,No,No
34097,7,7,3.92,33,2,Yes,No,No
34098,1,4,4.29,43,2,No,No,No
34099,1,6,3.03,37,1,Yes,Yes,No
34100,1,3,5.6,34,1,Yes,No,No
34101,1,5,7.08,48,3,No,No,No
34102,2,6,4.22,31,1,No,Yes,Yes
34103,3,4,4.26,30,1,Yes,Yes,Yes
34104,4,4,1.8,35,1,No,No,No
34105,7,1,2.49,20,3,No,No,No
34106,3,5,3.64,39,2,No,No,No
34107,7,2,4.31,46,2,Yes,No,No
34108,3,5,2.81,45,1,No,No,No
34109,5,2,3.85,38,1,Yes,No,No
34110,2,8,6.06,40,1,Yes,No,No
34111,1,7,3.42,39,3,Yes,No,Yes
34112,4,4,2.22,28,1,Yes,No,Yes
34113,6,3,3.47,35,2,Yes,No,Yes
34114,7,5,4.49,40,1,No,No,Yes
34115,1,4,6.41,42,2,Yes,No,No
34116,3,3,3.9,41,2,Yes,No,No
34117,5,4,5.39,50,1,Yes,No,Yes
34118,2,4,5.16,51,1,No,No,Yes
34119,1,6,4.57,49,1,Yes,No,Yes
34120,1,1,5.58,64,3,No,No,Yes
34121,1,5,4.81,57,1,Yes,No,No
34122,2,4,7.9,65,2,Yes,No,No
34123,3,4,2.75,25,1,Yes,No,No
34124,4,2,2.49,25,1,No,No,No
34125,6,5,1.82,37,3,No,No,No
34126,2,6,3.07,33,2,No,No,No
34127,1,5,4.19,43,2,Yes,No,No
34128,6,1,2.58,33,1,Yes,No,Yes
34129,2,8,6.0,51,3,Yes,Yes,Yes
34130,5,2,4.82,24,1,No,No,Yes
34131,1,7,4.43,28,3,Yes,No,No
34132,1,8,5.5,50,2,Yes,No,No
34133,1,6,3.88,24,2,Yes,No,No
34134,6,7,2.1,40,3,No,No,Yes
34135,3,6,5.38,44,3,Yes,Yes,No
34136,5,1,3.52,32,1,Yes,Yes,No
34137,2,6,5.12,53,3,Yes,No,No
34138,2,1,5.59,43,2,Yes,No,No
34139,4,5,1.65,34,1,No,Yes,No
34140,2,5,4.81,56,1,Yes,No,Yes
34141,2,8,4.95,45,2,No,No,Yes
34142,4,2,3.84,39,1,Yes,No,No
34143,2,5,6.03,44,3,Yes,Yes,No
34144,1,3,4.14,31,2,Yes,Yes,No
34145,4,3,2.29,31,2,No,No,No
34146,3,7,2.94,37,2,No,No,No
34147,2,1,4.36,40,1,Yes,No,No
34148,7,3,4.85,53,1,Yes,No,No
34149,2,7,5.36,52,1,Yes,No,No
34150,2,5,4.12,36,1,No,Yes,Yes
34151,5,5,5.34,45,3,Yes,No,No
34152,2,3,4.73,45,1,No,No,No
34153,5,8,3.78,34,2,Yes,Yes,Yes
34154,3,8,5.42,43,1,Yes,No,Yes
34155,4,2,0.4,27,1,Yes,No,No
34156,1,4,4.27,41,1,Yes,No,No
34157,2,7,5.15,34,3,Yes,No,No
34158,3,1,4.97,30,2,No,No,Yes
34159,6,3,2.66,24,1,Yes,No,No
34160,3,4,4.75,34,1,Yes,No,Yes
34161,3,5,2.86,27,2,Yes,No,No
34162,3,3,2.84,20,3,Yes,No,Yes
34163,1,8,3.87,31,1,Yes,No,No
34164,1,5,5.85,51,2,No,No,No
34165,3,8,6.01,43,3,Yes,No,Yes
34166,3,3,5.6,48,1,Yes,Yes,Yes
34167,3,8,4.66,38,1,Yes,Yes,Yes
34168,1,1,5.2,51,1,No,No,No
34169,7,2,2.12,26,1,No,No,No
34170,4,5,3.17,29,3,Yes,Yes,Yes
34171,6,5,2.43,30,3,Yes,No,No
34172,2,8,2.69,44,1,Yes,No,No
34173,1,5,3.76,45,3,Yes,No,Yes
34174,4,2,1.94,31,2,Yes,No,No
34175,3,7,3.84,45,2,No,Yes,No
34176,6,6,1.79,34,1,Yes,No,Yes
34177,7,2,5.05,39,2,Yes,No,Yes
34178,1,2,5.01,41,2,No,No,No
34179,5,5,5.04,56,2,Yes,No,Yes
34180,3,2,3.9,54,1,No,No,Yes
34181,3,1,5.06,43,2,Yes,No,No
34182,7,6,3.76,47,1,Yes,No,Yes
34183,3,4,2.13,30,3,Yes,No,No
34184,3,6,3.92,40,1,No,No,Yes
34185,3,6,4.95,62,2,Yes,No,No
34186,5,8,3.22,44,1,Yes,No,Yes
34187,3,5,4.5,44,2,Yes,No,Yes
34188,3,5,0.47,13,1,No,Yes,Yes
34189,4,4,0.46,22,1,No,Yes,Yes
34190,2,5,5.54,37,1,Yes,Yes,No
34191,4,4,2.37,28,2,No,No,No
34192,4,4,2.49,21,3,Yes,Yes,No
34193,3,4,5.89,51,2,Yes,Yes,No
34194,1,7,2.05,21,1,Yes,No,No
34195,1,7,6.54,32,2,Yes,No,No
34196,3,8,4.14,53,2,No,No,Yes
34197,2,1,4.66,48,1,Yes,Yes,No
34198,2,1,5.08,54,1,No,No,Yes
34199,1,1,5.12,52,2,No,No,Yes
34200,1,2,3.75,41,2,No,No,Yes
34201,3,2,5.05,37,1,Yes,Yes,Yes
34202,6,3,2.79,34,1,No,No,Yes
34203,4,5,1.99,32,1,No,No,No
34204,3,1,1.86,17,1,Yes,No,No
34205,3,8,4.41,31,1,No,Yes,No
34206,7,6,4.33,41,1,Yes,No,Yes
34207,1,5,3.73,28,2,No,No,Yes
34208,6,7,3.69,33,2,Yes,No,No
34209,2,4,6.57,59,1,No,Yes,No
34210,2,6,5.95,37,3,Yes,No,No
34211,7,6,3.58,47,2,No,Yes,Yes
34212,2,2,5.61,50,1,Yes,No,Yes
34213,4,3,3.68,41,1,No,No,Yes
34214,2,5,6.4,68,1,Yes,No,Yes
34215,5,7,1.92,34,1,No,No,No
34216,3,8,4.89,41,2,Yes,Yes,No
34217,3,2,3.87,20,2,No,No,No
34218,2,3,4.06,35,1,No,Yes,No
34219,3,1,4.79,30,1,Yes,No,No
34220,7,1,3.57,43,1,Yes,Yes,Yes
34221,2,2,5.91,44,1,No,Yes,No
34222,4,1,1.67,24,1,No,Yes,No
34223,3,5,4.08,36,1,No,Yes,Yes
34224,4,8,3.21,23,1,Yes,Yes,Yes
34225,2,7,1.5,19,1,Yes,No,Yes
34226,6,1,4.37,30,1,Yes,No,No
34227,4,6,2.22,38,1,Yes,Yes,Yes
34228,5,8,4.28,38,3,Yes,Yes,Yes
34229,3,5,2.48,37,3,No,No,No
34230,1,5,3.11,34,3,No,No,Yes
34231,1,1,2.17,32,1,Yes,No,Yes
34232,6,1,3.2,27,1,Yes,No,No
34233,4,6,3.89,40,3,No,Yes,No
34234,4,2,2.08,21,1,Yes,Yes,Yes
34235,2,5,3.65,46,1,Yes,Yes,Yes
34236,3,5,2.1,36,1,Yes,No,No
34237,5,5,4.32,47,1,No,Yes,Yes
34238,5,4,3.0,35,2,Yes,No,No
34239,1,3,4.36,52,1,No,Yes,No
34240,3,6,1.6,22,2,Yes,Yes,Yes
34241,7,5,4.19,45,1,Yes,No,No
34242,1,2,2.99,45,2,No,No,Yes
34243,7,1,4.34,45,2,No,Yes,Yes
34244,6,1,2.88,37,2,Yes,No,No
34245,1,3,3.58,37,1,No,No,No
34246,3,4,1.3,31,1,No,No,No
34247,3,6,5.71,49,2,No,No,No
34248,1,5,4.18,39,1,No,No,Yes
34249,2,2,4.03,36,1,Yes,No,Yes
34250,2,8,4.13,33,1,No,No,Yes
34251,2,4,4.13,35,1,No,Yes,Yes
34252,1,1,4.44,61,1,Yes,No,Yes
34253,3,5,1.91,14,1,No,No,No
34254,6,1,2.98,44,1,Yes,Yes,Yes
34255,2,1,7.41,63,3,Yes,No,No
34256,1,4,5.12,44,3,Yes,No,No
34257,5,8,3.43,46,1,No,No,No
34258,6,1,2.25,38,3,Yes,Yes,Yes
34259,4,8,1.75,11,1,Yes,No,No
34260,5,5,2.82,29,1,Yes,No,No
34261,1,6,4.66,23,1,Yes,Yes,Yes
34262,5,8,4.11,49,1,No,Yes,Yes
34263,2,1,4.83,33,2,Yes,No,Yes
34264,5,5,0.5,26,2,Yes,No,Yes
34265,3,3,2.46,16,2,No,No,No
34266,2,4,4.16,36,2,No,Yes,No
34267,1,6,4.02,45,1,Yes,No,No
34268,1,1,1.87,8,1,No,Yes,Yes
34269,2,1,4.5,41,2,No,No,No
34270,3,2,4.53,37,2,Yes,No,No
34271,1,1,3.5,38,3,No,No,No
34272,2,4,3.84,34,1,Yes,No,No
34273,3,7,3.34,33,2,No,No,Yes
34274,4,1,3.98,32,2,No,No,No
34275,4,7,2.03,35,1,No,Yes,No
34276,1,1,3.24,27,1,Yes,No,No
34277,3,8,5.27,28,2,Yes,No,No
34278,2,2,4.78,44,1,No,No,Yes
34279,7,1,4.31,58,2,No,No,No
34280,3,5,6.07,43,2,No,No,No
34281,3,7,3.7,28,1,Yes,Yes,Yes
34282,1,4,4.97,40,3,Yes,Yes,No
34283,1,1,1.47,28,1,Yes,No,No
34284,6,3,4.58,52,1,No,Yes,No
34285,7,4,1.34,34,2,Yes,No,No
34286,4,8,1.14,37,2,Yes,No,No
34287,4,4,4.57,47,1,Yes,Yes,No
34288,1,7,7.37,59,2,No,No,Yes
34289,1,5,6.54,57,3,Yes,No,Yes
34290,3,4,3.71,43,1,Yes,No,Yes
34291,4,2,1.08,20,1,No,No,No
34292,1,8,4.85,52,3,Yes,Yes,Yes
